EXP:3100
('g', 0.354816, 1651985446508559648)
('g', 0.322851, 1651985446508884737)
('i', 0.634343, 1651985446509520633)
('i', 0.628002, 1651985446510149848)
('g', 0.419851, 1651985446510571949)
('d', 0.384034, 1651985446510958116)
('g', 0.269918, 1651985446511230142)
('d', 0.284683, 1651985446511516334)
('i', 0.289176, 1651985446511807358)
('g', 0.528493, 1651985446512338039)
('g', 0.229666, 1651985446512569645)
('g', 0.266454, 1651985446512837616)
('i', 0.741838, 1651985446513580537)
('g', 0.307886, 1651985446513890160)
('d', 0.586499, 1651985446514477830)
('i', 0.603019, 1651985446515082325)
('d', 0.668688, 1651985446515752558)
('d', 0.280884, 1651985446516035369)
('g', 0.388307, 1651985446516424766)
('g', 0.457327, 1651985446516883633)
('d', 0.369636, 1651985446517254662)
('g', 0.372694, 1651985446517628807)
('g', 0.317241, 1651985446517947483)
('g', 0.315041, 1651985446518263798)
('d', 0.420007, 1651985446518685131)
('d', 0.288428, 1651985446518975067)
('d', 0.37901, 1651985446519355798)
('g', 0.381114, 1651985446519738312)
('g', 0.3779, 1651985446520117577)
('g', 0.341438, 1651985446520460397)
('g', 0.375804, 1651985446520837629)
('g', 0.387466, 1651985446521226457)
('i', 0.516635, 1651985446521744590)
('g', 0.331569, 1651985446522077659)
('d', 0.436689, 1651985446522515784)
('g', 0.537879, 1651985446523055205)
('i', 0.211555, 1651985446523275127)
('g', 0.257815, 1651985446523534378)
('g', 0.457782, 1651985446523993481)
('d', 0.351432, 1651985446524346361)
('i', 0.579532, 1651985446524927355)
('g', 0.462674, 1651985446525391539)
('i', 0.367645, 1651985446525760734)
('i', 0.307661, 1651985446526069972)
('g', 0.408929, 1651985446526480266)
('d', 0.595039, 1651985446527076685)
('g', 0.311996, 1651985446527390170)
('g', 0.368944, 1651985446527761252)
('g', 0.248531, 1651985446528011168)
('g', 0.568214, 1651985446528580291)
('g', 0.224936, 1651985446528806680)
('g', 0.264412, 1651985446529072385)
('g', 0.42566, 1651985446529499287)
('i', 0.412028, 1651985446529912774)
('i', 0.357985, 1651985446530272365)
('d', 0.26975, 1651985446530543575)
('g', 0.741232, 1651985446531286027)
('g', 0.495037, 1651985446531782519)
('g', 0.268361, 1651985446532052440)
('d', 0.340007, 1651985446532394215)
('i', 0.249607, 1651985446532645264)
('i', 0.498879, 1651985446533145422)
('i', 0.353912, 1651985446533500740)
('d', 0.353585, 1651985446533855976)
('d', 0.401469, 1651985446534259047)
('d', 0.637431, 1651985446534898032)
('i', 0.402707, 1651985446535302265)
('g', 0.390771, 1651985446535694528)
('i', 0.41605, 1651985446536111981)
('g', 0.324642, 1651985446536438122)
('g', 0.348273, 1651985446536787879)
('d', 0.458387, 1651985446537247691)
('g', 0.358262, 1651985446537607436)
('g', 0.419801, 1651985446538029838)
('g', 0.231668, 1651985446538263311)
('g', 0.381097, 1651985446538645406)
('d', 0.366497, 1651985446539013298)
('g', 0.34145, 1651985446539356189)
('i', 0.289956, 1651985446539647568)
('g', 0.488021, 1651985446540136465)
('i', 0.45738, 1651985446540595308)
('g', 0.429109, 1651985446541025865)
('g', 0.598078, 1651985446541625417)
('g', 0.405978, 1651985446542032921)
('i', 0.382609, 1651985446542416934)
('g', 0.404637, 1651985446542823108)
('g', 0.210179, 1651985446543034768)
('g', 0.362926, 1651985446543398641)
('i', 0.275966, 1651985446543676060)
('i', 0.319136, 1651985446543996451)
('g', 0.46757, 1651985446544465626)
('g', 0.373428, 1651985446544840480)
('i', 0.226786, 1651985446545068651)
('d', 0.582488, 1651985446545652175)
('g', 0.282786, 1651985446545936526)
('i', 0.337225, 1651985446546275019)
('d', 0.439183, 1651985446546715630)
('d', 0.269146, 1651985446546986240)
('g', 0.357353, 1651985446547344640)
('g', 0.22188, 1651985446547567989)
('g', 0.201253, 1651985446547770566)
('i', 0.465136, 1651985446548236589)
('i', 0.372084, 1651985446548610175)
('g', 0.383814, 1651985446548995474)
('i', 0.443753, 1651985446549440659)
('g', 0.346019, 1651985446549788159)
('i', 0.469163, 1651985446550258825)
('i', 0.219178, 1651985446550479639)
('g', 0.275957, 1651985446550756688)
('i', 0.339983, 1651985446551097879)
('g', 1.682712, 1651985446552782061)
('i', 0.235853, 1651985446553019966)
('i', 0.264155, 1651985446553285478)
('i', 0.345669, 1651985446553632641)
('d', 0.329326, 1651985446553963546)
('g', 0.308582, 1651985446554273553)
('i', 0.477968, 1651985446554753482)
('i', 0.29995, 1651985446555055484)
('d', 0.342782, 1651985446555399548)
('g', 0.256605, 1651985446555657871)
('g', 0.317169, 1651985446555976246)
('g', 0.370668, 1651985446556348862)
('g', 0.358351, 1651985446556709270)
('g', 0.414158, 1651985446557124915)
('g', 0.412553, 1651985446557539064)
('g', 0.428348, 1651985446557968919)
('d', 0.252883, 1651985446558223416)
('i', 0.337644, 1651985446558562956)
('g', 0.256068, 1651985446558821066)
('g', 0.923137, 1651985446559745199)
('i', 0.506331, 1651985446560253137)
('i', 0.229685, 1651985446560484382)
('d', 0.426921, 1651985446560912905)
('d', 0.346917, 1651985446561261285)
('d', 0.350099, 1651985446561612881)
('g', 0.271834, 1651985446561886170)
('i', 0.268228, 1651985446562155734)
('d', 0.386933, 1651985446562543998)
('d', 0.272048, 1651985446562818078)
('g', 0.345491, 1651985446563164940)
('i', 0.37314, 1651985446563539619)
