EXP:2100
('d', 22.1163, 1652024208642709718)
('g', 1.864982, 1652024208644577422)
('i', 1.278575, 1652024208645857555)
('d', 3.907006, 1652024208649766173)
('i', 2.939965, 1652024208652707864)
('g', 1.882975, 1652024208654592464)
('i', 0.364385, 1652024208654958541)
('g', 4.528213, 1652024208659488320)
('d', 6.676078, 1652024208666165868)
('g', 6.35895, 1652024208672526696)
('g', 4.191374, 1652024208676719636)
('i', 3.774668, 1652024208680495870)
('d', 3.38567, 1652024208683883155)
('i', 4.653028, 1652024208688537980)
('g', 7.200953, 1652024208695740946)
('g', 1.412408, 1652024208697155283)
('i', 1.247552, 1652024208698404494)
('g', 1.932017, 1652024208700338687)
('d', 0.350025, 1652024208700690351)
('g', 2.230018, 1652024208702922006)
('g', 15.49088, 1652024208718415151)
('g', 2.763125, 1652024208721180166)
('i', 4.182954, 1652024208725365068)
('i', 4.176168, 1652024208729543039)
('g', 5.596929, 1652024208735141315)
('i', 0.912537, 1652024208736055446)
('g', 1.152589, 1652024208737210159)
('i', 0.647292, 1652024208737859012)
('g', 2.556733, 1652024208740417320)
('g', 3.225464, 1652024208743644310)
('g', 3.824038, 1652024208747469985)
('g', 3.039212, 1652024208750510667)
('g', 5.046909, 1652024208755559594)
('i', 3.708571, 1652024208759269879)
('i', 1.609522, 1652024208760880966)
('g', 8.192578, 1652024208769075288)
('g', 3.358613, 1652024208772446101)
('i', 2.221835, 1652024208774669809)
('d', 0.623601, 1652024208775295492)
('g', 1.119111, 1652024208776416415)
('i', 1.084631, 1652024208777503011)
('d', 1.966577, 1652024208779471353)
('d', 1.061744, 1652024208780534873)
('g', 2.620503, 1652024208783157206)
('i', 0.502276, 1652024208783661237)
('g', 1.329011, 1652024208784991685)
('g', 1.028876, 1652024208786022477)
('g', 4.15043, 1652024208790174835)
('d', 0.335692, 1652024208790512275)
('g', 1.973387, 1652024208792487093)
('d', 1.773269, 1652024208794262068)
('g', 2.26755, 1652024208796531319)
('i', 1.328936, 1652024208797861691)
('g', 1.613325, 1652024208799476494)
('i', 1.89046, 1652024208801368549)
('d', 1.873096, 1652024208803243042)
('i', 0.25495, 1652024208803499447)
('i', 2.315209, 1652024208805815687)
('g', 1.110565, 1652024208806927653)
('d', 1.124805, 1652024208808054823)
('g', 2.835865, 1652024208810892251)
('d', 0.386378, 1652024208811280122)
('i', 1.247197, 1652024208812528926)
('i', 0.292467, 1652024208812822961)
('g', 1.141319, 1652024208813965305)
('i', 0.249429, 1652024208814216278)
('g', 1.456278, 1652024208815673543)
('g', 3.05157, 1652024208818726665)
('d', 2.107057, 1652024208820835078)
('g', 1.967269, 1652024208822803941)
('d', 0.351675, 1652024208823157264)
('g', 1.517816, 1652024208824676627)
('d', 2.586425, 1652024208827264529)
('d', 1.893325, 1652024208829161457)
('g', 1.067581, 1652024208830230496)
('g', 5.385793, 1652024208835617781)
('g', 3.579193, 1652024208839198389)
('g', 2.131481, 1652024208841331338)
('i', 1.165357, 1652024208842498285)
('d', 1.35354, 1652024208843853263)
('i', 1.183376, 1652024208845038151)
('i', 0.346302, 1652024208845385900)
('g', 1.615811, 1652024208847003181)
('g', 1.126698, 1652024208848131367)
('g', 2.687078, 1652024208850819990)
('d', 0.911924, 1652024208851733344)
('g', 1.816617, 1652024208853551678)
('i', 1.237881, 1652024208854791006)
('g', 1.194022, 1652024208855986439)
('g', 1.483022, 1652024208857471213)
('g', 1.214661, 1652024208858687336)
('g', 1.281131, 1652024208859969910)
('g', 2.377036, 1652024208862348446)
('i', 0.489112, 1652024208862839087)
('g', 1.391254, 1652024208864232110)
('i', 0.579072, 1652024208864812694)
('d', 0.409401, 1652024208865223577)
('g', 1.861735, 1652024208867086995)
('g', 1.881136, 1652024208868969658)
('g', 2.598103, 1652024208871569263)
('d', 1.101698, 1652024208872672376)
('g', 1.226434, 1652024208873900313)
('g', 4.268519, 1652024208878170570)
('g', 1.353843, 1652024208879525912)
('i', 1.278395, 1652024208880805787)
('i', 0.596262, 1652024208881403482)
('g', 1.013213, 1652024208882418149)
('g', 1.384841, 1652024208883805870)
('d', 1.009315, 1652024208884816680)
('i', 1.221962, 1652024208886040098)
('g', 2.108373, 1652024208888150015)
('g', 3.25676, 1652024208891408279)
('g', 6.659315, 1652024208898069029)
('g', 1.762004, 1652024208899832478)
('g', 1.102179, 1652024208900936222)
('d', 0.901296, 1652024208901839049)
('d', 0.357662, 1652024208902198189)
('g', 1.258778, 1652024208903458486)
('i', 1.019757, 1652024208904479954)
('i', 1.177333, 1652024208905658915)
('d', 1.195504, 1652024208906855923)
('g', 1.073566, 1652024208907930934)
('g', 7.464893, 1652024208915397335)
('i', 2.162811, 1652024208917561671)
('i', 0.467743, 1652024208918030925)
('i', 0.447956, 1652024208918480310)
('g', 1.386757, 1652024208919868713)
('i', 0.805203, 1652024208920676440)
('i', 1.287239, 1652024208921965151)
('g', 1.922227, 1652024208923888943)
('g', 1.205487, 1652024208925095923)
('g', 1.761609, 1652024208926858875)
('i', 0.378253, 1652024208927238987)
('i', 0.802606, 1652024208928043204)
('i', 0.237224, 1652024208928282132)
('g', 1.027113, 1652024208929310325)
('g', 1.044099, 1652024208930355949)
('d', 0.861669, 1652024208931219042)
('g', 1.504013, 1652024208932724502)
('d', 0.221096, 1652024208932947038)
('g', 1.117793, 1652024208934065918)
('g', 2.222287, 1652024208936289700)
('d', 0.318461, 1652024208936609866)
('g', 1.355169, 1652024208937966531)
('i', 2.757961, 1652024208940725989)
('g', 2.612413, 1652024208943339902)
('i', 2.091796, 1652024208945433210)
('g', 2.522817, 1652024208947957542)
('g', 1.142595, 1652024208949101881)
('g', 2.861139, 1652024208951966172)
('g', 5.091902, 1652024208957059788)
('d', 1.236047, 1652024208958297287)
('g', 6.67344, 1652024208964972164)
('i', 2.89928, 1652024208967872866)
('g', 6.781494, 1652024208974655793)
('g', 2.22362, 1652024208976881003)
('g', 1.735423, 1652024208978617961)
('i', 2.168104, 1652024208980787454)
('i', 0.753575, 1652024208981542573)
('g', 3.616102, 1652024208985163536)
('g', 2.335444, 1652024208987500517)
('g', 2.392727, 1652024208989894699)
('g', 1.876802, 1652024208991773088)
('g', 1.066487, 1652024208992841081)
('d', 0.281818, 1652024208993124394)
('g', 1.086367, 1652024208994211783)
('g', 1.02608, 1652024208995239401)
('i', 0.265223, 1652024208995506165)
('d', 0.288129, 1652024208995795288)
('i', 0.323539, 1652024208996119840)
('g', 1.646906, 1652024208997768211)
('i', 0.233003, 1652024208998002770)
('g', 2.390696, 1652024209000394483)
('g', 1.81075, 1652024209002206794)
('g', 1.647871, 1652024209003857716)
('i', 1.13889, 1652024209004998169)
('g', 1.025495, 1652024209006025031)
('i', 0.272147, 1652024209006298578)
('d', 0.236422, 1652024209006536471)
('g', 1.700558, 1652024209008238109)
('g', 0.999415, 1652024209009239037)
('g', 2.712682, 1652024209011953118)
('g', 1.195342, 1652024209013150080)
('i', 1.208679, 1652024209014360171)
('g', 1.790245, 1652024209016151809)
('d', 0.314632, 1652024209016467946)
('g', 1.063978, 1652024209017532988)
('g', 1.095173, 1652024209018629651)
('g', 1.111808, 1652024209019742872)
('g', 1.790996, 1652024209021535299)
('d', 0.956265, 1652024209022493119)
('g', 1.093343, 1652024209023587939)
('g', 1.027468, 1652024209024616855)
('g', 1.045443, 1652024209025663715)
('g', 1.014792, 1652024209026679908)
('i', 0.937484, 1652024209027618845)
('i', 1.15179, 1652024209028772658)
('g', 1.119316, 1652024209029893448)
('g', 1.070047, 1652024209030965200)
('d', 0.268764, 1652024209031235438)
('g', 1.097045, 1652024209032333542)
('g', 2.043575, 1652024209034378562)
('d', 0.334516, 1652024209034715724)
('i', 0.91403, 1652024209035631336)
('i', 0.327965, 1652024209035960779)
('g', 1.821869, 1652024209037784142)
('g', 1.841715, 1652024209039627572)
('g', 1.037089, 1652024209040666180)
('i', 1.22946, 1652024209041897153)
('d', 0.291186, 1652024209042189872)
('i', 0.277328, 1652024209042468315)
('i', 0.280411, 1652024209042750296)
('i', 0.276287, 1652024209043027640)
('g', 1.636479, 1652024209044665162)
('i', 0.501079, 1652024209045168098)
('g', 2.058043, 1652024209047227575)
('g', 1.710921, 1652024209048939936)
('i', 0.880045, 1652024209049821409)
('i', 1.084708, 1652024209050907660)
('g', 1.201377, 1652024209052110586)
('g', 1.026558, 1652024209053138684)
('g', 1.130746, 1652024209054270938)
('d', 0.35273, 1652024209054625378)
('g', 1.077731, 1652024209055704604)
('g', 2.292784, 1652024209057998935)
('d', 0.934655, 1652024209058935119)
('d', 0.350395, 1652024209059286986)
('i', 0.377899, 1652024209059666417)
('i', 0.25252, 1652024209059920365)
('d', 0.982234, 1652024209060903694)
('g', 1.751373, 1652024209062656660)
('g', 1.12035, 1652024209063778517)
('d', 1.090225, 1652024209064870263)
('g', 1.036191, 1652024209065907943)
('d', 1.012068, 1652024209066922931)
('i', 0.425199, 1652024209067349766)
('i', 0.368555, 1652024209067719760)
('i', 0.954622, 1652024209068675880)
('g', 2.726785, 1652024209071404455)
('i', 1.030054, 1652024209072435988)
('i', 0.98112, 1652024209073418793)
('i', 1.173986, 1652024209074594279)
('i', 0.352538, 1652024209074948298)
('d', 0.254452, 1652024209075204271)
('g', 1.777715, 1652024209076983576)
('i', 0.970834, 1652024209077956268)
('d', 0.224761, 1652024209078182929)
('d', 0.264767, 1652024209078449016)
('d', 0.915663, 1652024209079366390)
('g', 1.07508, 1652024209080443260)
('g', 2.161658, 1652024209082606731)
('g', 1.689361, 1652024209084297849)
('i', 0.305832, 1652024209084605498)
('i', 0.371399, 1652024209084978387)
('g', 1.085123, 1652024209086065430)
('i', 0.29352, 1652024209086360737)
('g', 1.064265, 1652024209087426689)
('g', 1.634625, 1652024209089063099)
('i', 0.913631, 1652024209089978535)
('g', 1.747582, 1652024209091727902)
('d', 1.783122, 1652024209093512758)
('g', 1.888889, 1652024209095403370)
('g', 1.498843, 1652024209096904223)
('i', 0.427111, 1652024209097333111)
('d', 1.487435, 1652024209098822273)
('g', 1.896887, 1652024209100720919)
('g', 1.130431, 1652024209101853177)
('i', 0.999897, 1652024209102854942)
('g', 3.742123, 1652024209106598828)
('g', 1.181343, 1652024209107782133)
('g', 1.744111, 1652024209109530739)
('g', 1.561297, 1652024209111093936)
('g', 1.618591, 1652024209112714272)
('g', 1.079612, 1652024209113796002)
('i', 0.911342, 1652024209114709029)
('d', 1.778942, 1652024209116489749)
('d', 0.278999, 1652024209116770505)
('g', 1.064221, 1652024209117836058)
('d', 0.923811, 1652024209118761856)
('g', 1.716026, 1652024209120479873)
('g', 1.005828, 1652024209121487388)
('d', 0.955934, 1652024209122445179)
('i', 1.061909, 1652024209123508874)
('g', 1.091025, 1652024209124601801)
('d', 1.187081, 1652024209125790592)
('g', 2.267285, 1652024209128059719)
('g', 1.145612, 1652024209129207602)
('d', 0.468205, 1652024209129677662)
('d', 1.149631, 1652024209130829248)
('d', 0.254707, 1652024209131085778)
('g', 1.945371, 1652024209133032988)
('d', 1.247656, 1652024209134282436)
('g', 1.790151, 1652024209136074362)
('d', 0.394846, 1652024209136470934)
('g', 1.527632, 1652024209138000491)
('i', 1.415811, 1652024209139418122)
('g', 1.114112, 1652024209140534030)
('g', 1.016447, 1652024209141552307)
('i', 0.307886, 1652024209141862110)
('g', 1.728247, 1652024209143591687)
('g', 1.674152, 1652024209145267715)
('d', 1.025163, 1652024209146294801)
('d', 0.97227, 1652024209147268943)
('i', 0.243933, 1652024209147514576)
('i', 0.303298, 1652024209147819226)
('g', 1.837823, 1652024209149658408)
('d', 0.433851, 1652024209150094081)
('i', 1.758763, 1652024209151854642)
('d', 0.253562, 1652024209152109906)
('d', 0.954319, 1652024209153065599)
('g', 1.710704, 1652024209154780949)
('g', 1.607467, 1652024209156390169)
('g', 1.636583, 1652024209158028490)
('i', 0.311186, 1652024209158341483)
('d', 0.303673, 1652024209158646850)
('d', 0.27709, 1652024209158925328)
('d', 0.368967, 1652024209159295635)
('i', 0.971951, 1652024209160269318)
('g', 1.08929, 1652024209161360546)
('g', 1.781587, 1652024209163143816)
('i', 0.267023, 1652024209163412634)
('g', 1.704469, 1652024209165118376)
('g', 1.765379, 1652024209166885505)
('g', 1.816554, 1652024209168703840)
('i', 1.130916, 1652024209169837085)
('i', 1.024391, 1652024209170863321)
('i', 1.298897, 1652024209172164138)
('g', 1.925472, 1652024209174092021)
('i', 0.990143, 1652024209175084734)
('g', 1.816606, 1652024209176903250)
('d', 0.389146, 1652024209177294206)
('i', 0.444843, 1652024209177740835)
('g', 1.057595, 1652024209178800209)
('g', 1.184162, 1652024209179986167)
('i', 0.289933, 1652024209180277975)
('g', 1.650428, 1652024209181929735)
('d', 0.986025, 1652024209182917597)
('g', 3.182694, 1652024209186102164)
('i', 1.178226, 1652024209187282180)
('g', 1.037657, 1652024209188322418)
('i', 0.309896, 1652024209188634011)
('g', 1.085252, 1652024209189720868)
('g', 1.067064, 1652024209190789522)
('g', 2.031547, 1652024209192822822)
('g', 1.061774, 1652024209193886339)
('g', 1.067243, 1652024209194955097)
('d', 0.280468, 1652024209195237089)
('g', 1.606048, 1652024209196844323)
('d', 0.896231, 1652024209197742181)
('d', 0.25884, 1652024209198002913)
('g', 1.053173, 1652024209199057551)
('g', 1.124553, 1652024209200183738)
('g', 1.044601, 1652024209201230126)
('d', 0.257277, 1652024209201488981)
('g', 1.8589, 1652024209203349046)
('g', 1.65608, 1652024209205007520)
('g', 1.603154, 1652024209206612435)
('i', 0.362855, 1652024209206976937)
('g', 2.11857, 1652024209209097378)
('d', 0.987315, 1652024209210086300)
('g', 1.143763, 1652024209211231653)
('d', 0.246876, 1652024209211480081)
('i', 0.951446, 1652024209212432601)
('g', 1.805893, 1652024209214240114)
('g', 1.811731, 1652024209216053457)
('g', 1.122312, 1652024209217177405)
('g', 2.268695, 1652024209219447771)
('d', 0.419156, 1652024209219868647)
('i', 1.201536, 1652024209221071820)
('g', 1.027153, 1652024209222100520)
('d', 0.276192, 1652024209222378298)
('i', 0.270018, 1652024209222649422)
('g', 1.662648, 1652024209224313175)
('g', 1.07182, 1652024209225386580)
('i', 0.258032, 1652024209225646300)
('i', 1.019116, 1652024209226666466)
('i', 1.043537, 1652024209227711598)
('i', 0.278759, 1652024209227992403)
('d', 0.995724, 1652024209228989389)
('g', 2.262401, 1652024209231253391)
('i', 0.445755, 1652024209231700737)
('g', 1.479152, 1652024209233181498)
('i', 0.97852, 1652024209234161765)
('g', 1.089624, 1652024209235252896)
('g', 1.026442, 1652024209236281338)
('d', 0.889752, 1652024209237172670)
('d', 1.040161, 1652024209238214410)
('i', 0.295026, 1652024209238510966)
('d', 0.360385, 1652024209238872486)
('g', 1.735537, 1652024209240609610)
('g', 1.845287, 1652024209242456663)
('g', 1.588274, 1652024209244046483)
('d', 0.962986, 1652024209245011050)
('g', 1.861063, 1652024209246873742)
('g', 0.997614, 1652024209247872952)
('d', 0.27478, 1652024209248149247)
('d', 1.084927, 1652024209249235231)
('g', 1.005735, 1652024209250242610)
('g', 2.09033, 1652024209252334641)
('g', 1.552055, 1652024209253888716)
('i', 0.932507, 1652024209254822821)
('i', 0.367684, 1652024209255192097)
('d', 0.348259, 1652024209255541923)
('d', 0.260663, 1652024209255804137)
('d', 0.334026, 1652024209256139259)
('i', 0.254043, 1652024209256394829)
('i', 1.078683, 1652024209257475174)
('g', 1.744303, 1652024209259220970)
('g', 1.181473, 1652024209260404345)
('i', 1.105659, 1652024209261511652)
('i', 0.356207, 1652024209261869444)
('d', 1.139948, 1652024209263010875)
('g', 2.326914, 1652024209265339443)
('d', 0.988413, 1652024209266329524)
('g', 1.758898, 1652024209268090172)
('g', 1.64472, 1652024209269736567)
('i', 0.2817, 1652024209270020251)
('g', 1.668171, 1652024209271689606)
('d', 0.90342, 1652024209272594617)
('i', 1.051338, 1652024209273647555)
('g', 2.284351, 1652024209275933540)
('g', 1.64901, 1652024209277584156)
('g', 1.603819, 1652024209279189698)
('i', 0.908247, 1652024209280099551)
('g', 1.743815, 1652024209281844876)
('i', 0.96756, 1652024209282813983)
('i', 0.27311, 1652024209283088679)
('i', 0.950192, 1652024209284040066)
('i', 1.63993, 1652024209285681595)
('g', 1.717583, 1652024209287400688)
('g', 1.730518, 1652024209289132905)
('g', 1.820145, 1652024209290954695)
('g', 1.786743, 1652024209292743039)
('g', 1.752803, 1652024209294497371)
('i', 0.945415, 1652024209295444497)
('g', 1.068464, 1652024209296514505)
('g', 1.80572, 1652024209298321764)
('i', 1.167092, 1652024209299490282)
('g', 1.662135, 1652024209301154095)
('g', 1.073631, 1652024209302229281)
('d', 0.257393, 1652024209302488139)
('d', 0.275323, 1652024209302764537)
('i', 1.128096, 1652024209303893833)
('g', 1.176456, 1652024209305071694)
('g', 2.407118, 1652024209307480319)
('g', 1.028058, 1652024209308509971)
('g', 1.074711, 1652024209309586595)
('g', 1.737317, 1652024209311325611)
('d', 0.415911, 1652024209311743163)
('g', 1.795858, 1652024209313540693)
('g', 1.029788, 1652024209314572135)
('g', 1.691851, 1652024209316265463)
('i', 0.262922, 1652024209316530035)
('g', 2.201008, 1652024209318732081)
('g', 1.796013, 1652024209320529826)
('i', 1.06973, 1652024209321601463)
('d', 0.377208, 1652024209321980474)
('d', 1.035423, 1652024209323017497)
('i', 1.077566, 1652024209324096463)
('g', 1.032192, 1652024209325130235)
('d', 0.28834, 1652024209325420215)
('d', 0.819751, 1652024209326240985)
('i', 0.251309, 1652024209326494019)
('g', 1.819435, 1652024209328316297)
('g', 2.337006, 1652024209330654909)
('i', 1.19147, 1652024209331847981)
('d', 0.356893, 1652024209332206729)
('g', 1.112708, 1652024209333321022)
('i', 0.92527, 1652024209334247876)
('g', 1.69031, 1652024209335939749)
('d', 0.948211, 1652024209336889657)
('g', 2.247914, 1652024209339139045)
('i', 0.380887, 1652024209339521562)
('i', 1.020838, 1652024209340544027)
('g', 1.086761, 1652024209341632348)
('d', 0.955348, 1652024209342589405)
('g', 1.060968, 1652024209343651995)
('g', 1.029137, 1652024209344682706)
('g', 0.969941, 1652024209345654387)
('i', 0.214186, 1652024209345870164)
('d', 0.214018, 1652024209346085259)
('g', 1.695291, 1652024209347781605)
('g', 2.303848, 1652024209350087154)
('g', 1.850068, 1652024209351938769)
('i', 1.165588, 1652024209353105975)
('g', 1.036162, 1652024209354143692)
('i', 0.911866, 1652024209355057613)
('d', 0.570065, 1652024209355629398)
('i', 1.081928, 1652024209356712873)
('g', 1.030293, 1652024209357744754)
('g', 1.872233, 1652024209359618503)
('d', 1.905816, 1652024209361525944)
('g', 1.810949, 1652024209363338515)
('g', 1.773029, 1652024209365113185)
('d', 0.312473, 1652024209365427323)
('g', 1.087143, 1652024209366516168)
('g', 1.054481, 1652024209367572122)
('g', 1.608628, 1652024209369182465)
('i', 0.289794, 1652024209369473728)
('g', 1.791945, 1652024209371266738)
('d', 0.404066, 1652024209371672335)
('i', 1.556695, 1652024209373230578)
('d', 0.456991, 1652024209373689416)
('g', 1.06017, 1652024209374751034)
('i', 0.377799, 1652024209375138976)
('g', 1.843502, 1652024209376984038)
('g', 1.8445, 1652024209378830058)
('i', 1.234462, 1652024209380066020)
('d', 0.338703, 1652024209380406252)
('d', 0.392307, 1652024209380800138)
('i', 1.114342, 1652024209381916253)
('d', 0.319172, 1652024209382237133)
('i', 0.31589, 1652024209382554526)
('d', 0.268573, 1652024209382824654)
('i', 1.137019, 1652024209383962888)
('d', 1.101453, 1652024209385065866)
('g', 1.665917, 1652024209386733321)
('g', 1.290047, 1652024209388024960)
('d', 1.067765, 1652024209389094512)
('d', 1.196108, 1652024209390292207)
('g', 1.21962, 1652024209391513432)
('i', 1.021916, 1652024209392536868)
('i', 0.249997, 1652024209392788352)
('d', 0.265127, 1652024209393054528)
('g', 1.758133, 1652024209394813694)
('g', 1.802575, 1652024209396617940)
('g', 1.652096, 1652024209398271591)
('g', 1.160087, 1652024209399434103)
('g', 1.102914, 1652024209400538486)
('g', 1.029545, 1652024209401569599)
('d', 0.936761, 1652024209402507849)
('i', 1.180858, 1652024209403690116)
('i', 0.229813, 1652024209403921342)
('g', 1.706116, 1652024209405628483)
('i', 0.962527, 1652024209406592610)
('d', 0.235897, 1652024209406830041)
('g', 1.761358, 1652024209408592558)
('i', 1.561798, 1652024209410155933)
('d', 1.211389, 1652024209411368919)
('d', 0.260408, 1652024209411631287)
('i', 1.039875, 1652024209412672257)
('g', 1.763273, 1652024209414437125)
('g', 1.032901, 1652024209415471682)
('i', 0.983877, 1652024209416456994)
('g', 1.746684, 1652024209418205252)
('d', 0.266001, 1652024209418472676)
('g', 1.069589, 1652024209419543355)
('d', 0.318009, 1652024209419862762)
('g', 1.910591, 1652024209421774881)
('i', 0.296603, 1652024209422073076)
('d', 1.004184, 1652024209423078354)
('g', 1.774528, 1652024209424854436)
('g', 1.797509, 1652024209426653487)
('d', 1.045438, 1652024209427700517)
('d', 0.291795, 1652024209427993804)
('i', 0.283233, 1652024209428278077)
('i', 0.364198, 1652024209428643287)
('d', 0.348545, 1652024209428993347)
('g', 1.66327, 1652024209430658200)
('g', 1.180276, 1652024209431839999)
('g', 1.546035, 1652024209433387480)
('g', 1.829337, 1652024209435218325)
('i', 0.365545, 1652024209435585390)
('g', 1.958361, 1652024209437545268)
('g', 1.825811, 1652024209439372546)
('g', 1.815613, 1652024209441189728)
('d', 0.353629, 1652024209441544986)
('i', 0.927045, 1652024209442473534)
('d', 0.274152, 1652024209442749217)
('d', 0.357992, 1652024209443108244)
('d', 1.017946, 1652024209444127797)
('d', 0.240276, 1652024209444369652)
('g', 1.636742, 1652024209446007449)
('g', 1.959258, 1652024209447968150)
('g', 1.146458, 1652024209449116256)
('d', 0.266656, 1652024209449384401)
('d', 1.144051, 1652024209450529501)
('g', 1.127981, 1652024209451658940)
('d', 0.824804, 1652024209452485260)
('i', 0.254133, 1652024209452740932)
('i', 0.267486, 1652024209453009581)
('d', 0.975061, 1652024209453985720)
('i', 0.2738, 1652024209454261220)
('g', 1.058709, 1652024209455320949)
('d', 0.871638, 1652024209456194050)
('i', 0.261162, 1652024209456456781)
('i', 1.661639, 1652024209458119512)
('d', 1.148455, 1652024209459269521)
('g', 1.821243, 1652024209461092276)
('g', 1.029192, 1652024209462123021)
('g', 1.091387, 1652024209463216049)
('g', 1.134016, 1652024209464351626)
('d', 0.291573, 1652024209464644629)
('g', 1.711198, 1652024209466356862)
('d', 0.29236, 1652024209466650727)
('i', 0.860455, 1652024209467512207)
('g', 1.183824, 1652024209468697524)
('i', 0.812481, 1652024209469511367)
('i', 1.205767, 1652024209470718787)
('d', 1.004318, 1652024209471726443)
('g', 1.083213, 1652024209472811286)
('g', 1.786259, 1652024209474599131)
('i', 0.440104, 1652024209475040791)
('d', 0.369873, 1652024209475412182)
('i', 0.400546, 1652024209475814233)
('i', 0.366909, 1652024209476182580)
('g', 1.521891, 1652024209477706146)
('g', 1.1123, 1652024209478819914)
('g', 1.797954, 1652024209480619381)
('g', 1.808884, 1652024209482429793)
('d', 0.355176, 1652024209482786438)
('d', 0.866304, 1652024209483654292)
('d', 1.141986, 1652024209484797836)
('g', 1.11138, 1652024209485910805)
('g', 1.083324, 1652024209486995811)
('i', 0.503556, 1652024209487500873)
